"('Unnamed: 0_level_0', 'Price')",AAPL,MSFT,GOOGL,TSLA,JPM,PFE,WMT,VTI
2019-03-19,-0.007924823403442804,0.0006805543028964856,0.011703296016966291,-0.007495627621330492,-0.00363842031012096,0.011719713718119973,0.0019062457949059475,-0.00020632856867608407
2019-03-20,0.008738837007120415,-0.0011052177997753487,0.019934124832463596,0.02291845522943481,-0.0213483928488839,-0.0030734175908644357,-0.012118066877271239,-0.004123104125567045
2019-03-21,0.03683031483084909,0.022974951493677453,0.007909220248190962,0.0015350810461096653,-0.015785953686358378,0.0042687834847516815,0.0042579176161978705,0.011730279522434106
2019-03-22,-0.02070850244582867,-0.026368268993845256,-0.02303951799041537,-0.03463255713040714,-0.030232682773043917,-0.011806655145567224,-0.007874107346880765,-0.02087015917568502
2019-03-25,-0.012091091519316643,0.005211236759680826,-0.008504277203638666,-0.015536892576059724,-0.008319794940286562,0.0009558200864967503,-0.0011191940359817076,-0.0006863709517306305
2019-03-26,-0.010331865229584292,0.0021250365884764033,-0.006297071198252291,0.028223624718877183,0.010007074311311204,0.012652372667244505,0.0015281358097565256,0.007709187076280877
2019-03-27,0.00899434365292584,-0.00966855290158719,-0.009942505093378462,0.026365922874079573,-0.0034026843028088782,-0.00942976477050661,-0.011289907622935136,-0.004590055607984422
2019-03-28,0.0013263345684677574,0.0013702943435736081,-0.004872584571189331,0.013790332193247767,0.01134747332727426,0.006425501210420181,-0.0008228416624801449,0.004401234097211715
2019-03-29,0.006517373334128829,0.008637493767575055,0.003941013802144511,0.004450491478388718,0.005163370015585755,0.004256472520268506,0.004117987569963066,0.0066087068522895365
2019-04-01,0.006791773617875085,0.009157212300891171,0.01876983262746168,0.03330240519756211,0.03368574681329739,0.00871211648144632,0.002973493373002567,0.011609295188211632
2019-04-02,0.01453634051675401,0.0014285595117802252,0.005471291119612864,-0.01141164041935272,0.004778062865060884,0.001633786006484561,-0.00899598057715889,-6.820618765146502e-05
2019-04-03,0.006855225627751205,0.006543851389942068,0.00437156670735761,0.020743017324461155,0.0019974704338481253,-0.0016311211036506013,0.0025789255460979543,0.0023907264650673277
2019-04-04,0.0017400868758001842,-0.005084467415011562,0.007135724830572787,-0.08234816239503528,0.009660306188032708,-0.0023343616827657954,0.009466091143196298,0.0021129470424152696
2019-04-05,0.006694558754381186,0.004440375749590775,-0.006560393576934498,0.02681314318395822,-0.0023680979610407604,0.005849069321954614,0.007338413755422879,0.005032644225339222
2019-04-08,0.015736078153960387,0.0003336245562337581,-0.0026166208508259237,-0.0064009870820076475,0.003228418450660797,0.0034894236100262432,0.004047538216872981,0.0008798266137948207
2019-04-09,-0.0029986238223017603,-0.005419879319081944,-0.004626560766336829,-0.003257712404775459,-0.007382803597248633,-0.006953997349711805,-0.005442024859232397,-0.006017105443207993
2019-04-10,0.0056139455204202715,0.007629234863944845,0.003126383743009109,0.013771070245990558,0.0044816415773929474,-0.002567778301911683,0.009221103949492049,0.004624810177202399
2019-04-11,-0.008324159739168002,0.0011647374221968043,0.002602662138442291,-0.027675107337592375,0.008449136598543516,-0.010765590094590882,0.012047910146764984,-6.77156414323754e-05
2019-04-12,-0.00040228844563894306,0.005152576091916883,0.010863197369485489,-0.00268238221889483,0.04687925052790809,-0.013247995840906746,0.007539692036642842,0.006703158565195988
2019-04-15,0.001810383154605688,0.0008267853143066883,0.003107794916362483,-0.004930856117047799,-0.011419873057124663,0.009110468233934021,0.008566381162190995,-0.0008068908317953039
2019-04-16,0.000100671609690961,-0.0023131940195516565,0.0043863775253703,0.026203202008537207,0.010551061285031693,-0.02779751128933361,0.004881650330623488,0.0002694082548326815
2019-04-17,0.01947285816621447,0.0082802440900136,0.00668068268749189,-0.007791933226055425,0.02880298924247482,-0.025415443970033258,0.0022341508713428215,-0.003701347758539253
2019-04-18,0.003593728309856381,0.013139685082226071,0.0010724795845848956,0.007484354720840525,-0.007349177656848727,-0.012537563971627308,0.0001940143771956837,0.0014861079206711647
2019-04-22,0.0032865671590267542,0.003160869024598334,0.009899553306566888,-0.03846152638080802,0.0012338504150954943,-0.010157570366560287,-0.007850074939702245,0.00026959331517972807
2019-04-23,0.014423377692584838,0.013574792146043624,0.013423565347058464,0.004376739071872082,0.0012328147554414581,0.011287928621125376,0.006837398552497431,0.010046536169763032
2019-04-24,-0.0015423036143419333,-0.003427767564194717,-0.008295332408124856,-0.019855977462206353,-0.0016707574032970296,-0.0012681955216438112,0.004463156094481224,-0.0013347630956218604
2019-04-25,-0.009075097742482385,0.033117296620762904,0.0057854096348646245,-0.0426428039397303,0.0005282352834650172,0.006095748951123081,-9.64464409732857e-05,-0.0016712767282592855
2019-04-26,-0.004774046415920052,0.005729551892936113,0.007953694515320686,-0.050438194141482984,0.0075700414882908795,0.00908885819355687,-0.019223378963974858,0.005423123789890294
2019-04-29,0.001517380116636824,-0.000923630389958463,0.01470136152578183,0.026920128922461872,0.01441437005466617,-0.00950706920693234,0.0002954130528665111,0.0014651134349057404
2019-04-30,-0.01925611719295839,0.006395823252554278,-0.0750191005705424,-0.011512753335668258,-0.0006029510211195133,0.025763814355505232,0.012603186351646034,6.662119648304099e-05
2019-05-01,0.0490858077264702,-0.02082691386068347,-0.021385214820633824,-0.019607038171323365,-0.00766898766594204,0.003939884487156764,-0.014391149500316058,-0.0074471469603885065
2019-05-02,-0.006508170161199978,-0.013059166626734009,-0.005804020553502154,0.04311774592818329,0.0021707669466615176,0.005886907961763166,-0.002071734680032744,-0.0016751982825398137
2019-05-03,0.012431554071203665,0.02131334786106298,0.019751196672036064,0.044776827893111326,0.0061521111775455495,0.009265905063546187,0.00919414949172026,0.010804402572123672
2019-05-06,-0.015442712414906579,-0.0058180693245112325,0.0032870833487186335,0.0012155112018303882,-0.008870344739044689,0.006281642590015624,0.0037225444898805193,-0.003186900843798579
2019-05-07,-0.026957246428124026,-0.020522862560083288,-0.012233372083699678,-0.03242735395158203,-0.01633492584137508,-0.019687766573404986,-0.01132130832356737,-0.017249251698292167
2019-05-08,0.00019750383535899196,-7.968130073077173e-05,-0.006854076324829594,-0.008985714919320764,-0.005300000356782242,0.0029388888341914665,-0.009871834538107471,-0.0016263735156550885
2019-05-09,-0.010744530716738976,-7.962281092388501e-05,-0.002400285364047905,-0.011681069548660883,-0.000799374586800905,0.0012321288820171805,-0.00230523343605471,-0.0031902702205551803
2019-05-10,-0.013853380612773303,0.012988111134282443,-0.0002824150836526762,-0.010166102021160528,-8.84372100704578e-05,0.0019682720643856566,0.023809769371115008,0.004630164383145674
2019-05-13,-0.0581195472042797,-0.029733543876935054,-0.026592134929244837,-0.052229494360313766,-0.027197907997584703,-0.003683566253702808,-0.019821708512626324,-0.02528268932013711
2019-05-14,0.01583047223923728,0.011187815660751443,-0.010320333928151126,0.02334699863237777,0.007949101461168118,0.0022183656118885953,0.004004485508007027,0.009040250951642514
2019-05-15,0.011979235372698627,0.014082131576766965,0.0408407165551965,-0.00154966432150061,-0.0038071557019589974,0.012051133030538619,-0.004088428933481603,0.005927195834173116
2019-05-16,-0.004399907834185979,0.023091540372155217,0.011701224110169495,-0.01560679096708617,0.012829898061123446,0.01190769981000983,0.014317419932207365,0.009043280865119518
2019-05-17,-0.005681545759993134,-0.00667014220572637,-0.013271281969054582,-0.07576748791335908,-0.004851520080280669,-0.004082830150876626,-0.004441785032102019,-0.007061476450694659
2019-05-20,-0.03126996091044132,-0.014445149847324257,-0.020636827107165856,-0.026868234803977042,0.005236249892368594,0.0028938519491463754,0.006543783596042463,-0.007111464468151252
2019-05-21,0.019170564900535814,0.005387292334128491,0.008543844265547218,-0.0013634997375606694,0.003412494893788809,0.0019234460488686267,-0.003940065150136451,0.009779432485974127
2019-05-22,-0.020471224707789948,0.006067825548146555,0.001221460903489291,-0.06022036210467108,-0.008144699943177569,0.007679213239725202,0.010976838743190553,-0.0036145584814913923
2019-05-23,-0.017069857640335417,-0.0116708084040541,-0.009092911711014007,0.014320552722358215,-0.01967131311154946,-0.0016669008257601536,-0.0036190749145981194,-0.012731715180939518
2019-05-24,-0.003840534031640086,0.00047550387185446574,-0.005875959810175635,-0.02486063325357668,0.009848729444106308,0.0007157297436699572,0.007952016579985122,0.0024268327723864225
2019-05-28,-0.0041347918092932145,-0.000633789469499213,0.0008342986533802499,-0.01012434110963345,-0.010846628604592068,-0.001191787877060868,-0.0024351343958501914,-0.008784647310613902
2019-05-29,-0.004768964852942648,-0.009670005169032825,-0.017217088453404528,0.006147333130873234,-0.002764358545567891,-0.004296097276327182,-0.002929220707623803,-0.006838002620424888
2019-05-30,0.005186501532659316,0.006322850323689622,0.0013125260621491552,-0.008637920413351985,-0.010719008692096854,0.004314633360957609,0.0006856408114233048,0.001967098695604186
2019-05-31,-0.018115790829135392,-0.016304895266879726,-0.013295803871818834,-0.016257608189742534,-0.01027463653820515,-0.009069531356695637,-0.007339225175539199,-0.013463134577917146
2019-06-03,-0.010109983198869688,-0.031047654797572877,-0.061238101640609055,-0.03343059616543187,0.004718836020448203,0.009634046326114643,0.005126453598290226,-0.001990269008741108
2019-06-04,0.03658389372009219,0.02770360532580285,0.01516251352995801,0.08174561896341825,0.030809651858280773,0.007394993905108782,0.005884314012183811,0.022434095479051175
2019-06-05,0.01614346212134854,0.021679110844736504,-0.009340891777008364,0.01544420373527533,0.0035538233506202666,0.0059199544163248685,0.018135959142937086,0.00766282172224142
2019-06-06,0.014681505604316136,0.015814980508429777,0.002986656840500146,0.0476117502048552,0.0021791402852713304,0.005414295198421737,0.0066073691301204995,0.005599178558239881
2019-06-07,0.026617122858860087,0.02800819044562175,0.0196704615485368,-0.007040519976872828,-0.010963084654875388,0.004916854291317829,0.009038597892317979,0.00907409125819103
2019-06-10,0.012779336946523001,0.009132155240592077,0.013469296650838292,0.04097803335938788,0.010809950765545029,0.003495076128086083,0.013766000673175016,0.005585837319120435
2019-06-11,0.011579692322355228,-0.003770579743527347,-0.0015887045535972755,0.01982334850283829,0.0030812467085585826,-0.009287334752912546,0.0039058266864533397,-0.0009482536224203475
2019-06-12,-0.003182573111955911,-0.0046174995936800745,-0.0017945306201970768,-0.03611234292213117,-0.012739318392222976,0.009608500100871442,0.008153064377746544,-0.0013564247850427202
2019-06-13,-0.00020610460169545597,0.006312127509341403,0.011036967536016018,0.022221120858935794,0.002470921807069315,-0.013463092112641295,-0.0015624652734047562,0.004617420074752854
2019-06-14,-0.007262253401057683,0.0009829213358392153,-0.0043171108235184885,0.004721603986466594,0.002556093518780722,0.006117773719980679,0.0038655535838627575,-0.0021627821280200132
2019-06-17,0.005966530489427857,0.0030196942168589924,0.006987079967222032,0.04704074421740101,-0.00546352164557129,0.0028062247001354734,0.0008252917624655964,0.0007274871230660285
2019-06-18,0.02351839161907443,0.017387699267303436,0.010375797143591381,-0.0012886872369679558,0.013642351755391191,0.004430997403221948,0.004489088383413442,0.010938452010004651
2019-06-19,-0.0029225981176290716,0.003921598503850099,-0.0006605719490986317,0.007519764691878983,-0.007226132816633091,0.009983439955963291,-0.0002737568818321767,0.003427255766738524
2019-06-20,0.008035781435376865,0.00928542862027304,0.007867889656765215,-0.03007555183009203,0.0025474886427494514,0.002299089664051568,0.006385924100891227,0.009175584038386475
2019-06-21,-0.0034093659510734398,0.0001461154255024688,0.010932373808601348,0.01019947826256895,-0.006806365726441221,0.0016056013713012796,0.00734174972031254,0.00013259606791771184
2019-06-24,-0.0010060059783253417,0.005913732038360431,-0.007704208273987101,0.008023076459826362,-0.007127214090459244,0.002060827225324635,0.000990105406837083,-0.005573992813955542
2019-06-25,-0.015157758828606815,-0.03157158959452189,-0.026076839926738815,-0.0173492693830819,-0.008282897404704004,0.0,-0.004674540721646414,-0.009475382224217954
2019-06-26,0.021629056884057807,0.0037469405940195877,-0.006675354666676125,-0.002229738728571129,0.006681712552700336,-0.01759609007814067,-0.005057824758778584,-0.0018865121806298513
2019-06-27,-0.0003000776629380475,0.0016426641792417485,-0.003415647380495601,0.016281291255971775,0.003318470242338556,0.010234894339449019,-0.0005447503742014304,0.006007191543375701
2019-06-28,-0.009111921485117969,-0.0014162225659761773,0.0057308811534326765,0.002782256239630465,0.02719618177749794,-0.002532609497610472,0.0035424641491828,0.006977400747135043
2019-07-01,0.018340627594671144,0.012839433990699645,0.01588468483931349,0.016602537125377292,0.016815618806889754,0.010387771115166755,0.0011765391257971825,0.007062059139979038
2019-07-02,0.00585458109112591,0.006633571415723516,0.011454620268408044,-0.011533195712382427,0.0010554238002993266,0.01028110114014602,0.008858994769756379,0.0023160567835920354
2019-07-03,0.00828694914163286,0.006442811661293124,0.00933859161629269,0.0460921555160565,-0.0015926792254177258,0.004070390064863982,0.006451640575027673,0.007524623596611546
2019-07-05,-0.0008807097059525537,-0.002910050101276096,0.008619731249553508,-0.0076628280158580475,0.00593844522778042,-0.010810786555955465,-0.003027218612667415,-0.0005896271278321707
2019-07-08,-0.020613854114567398,-0.0007291625503628163,-0.01401982486934139,-0.011840412851381266,-0.005463164182384461,-0.014116743082533745,0.0066086051916063315,-0.005374984442402475
2019-07-09,0.006099222106029645,-0.003650841066876742,0.006715456211912274,-0.0012156304463569745,0.004252871279676551,0.0016169176802172114,0.0014192287843732831,0.0017791569072622693
2019-07-10,0.009888709560574416,0.010185897743644645,0.01478273470842173,0.038511763106394925,-0.0029113513107512645,0.015909433407551576,0.0008858166888399133,0.0040792122625525895
2019-07-11,-0.007282426436438838,0.003990410404569822,0.0027784008862725695,-0.0013393830898482673,0.009555916017174315,-0.024511974915204182,0.008320177140334284,0.0013759398239181486
2019-07-12,0.0076827798422329785,0.0036123860869883284,0.0011014094827448417,0.027158434061185455,0.010517121008925212,-0.013494478630142193,0.00596918215105724,0.005103343897887802
2019-07-15,0.009395241617845773,0.0,0.004513960576103093,0.034356089485530594,-0.01214241769695501,0.008254560908393938,0.003315977796314762,-0.0006506634290553981
2019-07-16,-0.0034600351345277502,-0.013102942888167157,0.0025641281085206913,-0.004418164415035952,0.010711093696780694,0.0023391004347121935,-0.0019134663177451383,-0.0025408623471677716
2019-07-17,-0.0056234969895772036,-0.005908984765652825,-0.0058259914619170905,0.009826533897421275,-0.009815669852064612,-0.0025670834843600776,-0.0013942199036690583,-0.006595940467578276
2019-07-18,0.011359725880395688,0.0011003817838084462,0.0004359596767820051,-0.00517938756868408,0.005965295920595803,0.0074872875765075175,0.0010469599744729052,0.00368154940668064
2019-07-19,-0.014927471817794413,0.0014661177501522626,-0.013676289025744581,0.01830088813133579,-0.009854109669458433,-0.006734799501489697,-0.007147897059214259,-0.005698424714003836
2019-07-22,0.022854227111070324,0.013248501963435633,0.006769466089956655,-0.009683129904604848,0.006429369382460637,0.0011689385316118184,-0.009481767482147019,0.002371891680915006
2019-07-23,0.007817439505610979,0.006212860857430336,0.0077597734366015025,0.017561027246856264,0.018290052950494795,0.006305531319059865,-0.006470525185173659,0.006703037888231567
2019-07-24,-0.0008141925231156533,0.01026603539780968,-0.007247005585695909,0.018103499372800647,0.004039142258244421,-0.004641737052399786,-0.0008030560632249495,0.006136568369784268
2019-07-25,-0.007906821158431665,-0.003766478993798672,-0.00332534343793911,-0.13613708110635003,-0.009586487210826,-0.005129186096623717,0.001964491150454828,-0.00532044788044872
2019-07-26,0.0034778087280622483,0.008203182790504915,0.09620229505832123,-0.003408795800965869,0.0044075851112956865,0.009843056214936308,0.007128996092415241,0.00724050183713576
2019-07-29,0.009338549811261698,-0.002192953521982677,-0.002714553812591447,0.0338975501895975,-0.0031837706988626646,-0.03806008616653456,-0.006636396596249927,-0.002395896921601137
2019-07-30,-0.004292340222825097,-0.0048220159055121226,-0.011144590459498782,0.02752683338998274,-0.002244483465483782,-0.06417337952201496,-0.0018703448244911103,-0.0009739258214473967
2019-07-31,0.020404314842701998,-0.02906985611171653,-0.007980604500096411,-0.002683168467668695,0.0035470788764513372,0.0012888045775782953,-0.014991583414126985,-0.010917115585447945
2019-08-01,-0.02163910430211602,0.013135443110428469,-0.005269979994699359,-0.032117800120570084,-0.026379090035492325,-0.005977137864439541,-0.009060047076502653,-0.009263625281104693
2019-08-02,-0.02115797654637941,-0.008402211460647013,-0.012758075588373052,0.002095391899579857,-8.869955555790288e-05,-0.006535849340043476,0.00018276320694488035,-0.008089740003656587
2019-08-05,-0.052347959187658,-0.034258456971711926,-0.034748297150117624,-0.025689260005491543,-0.029752825117551285,-0.027368315192541126,-0.03272383480672436,-0.029683404846978845
2019-08-06,0.01893027372800682,0.018758321246891363,0.01414152072658581,0.010643000906475075,0.007848718927179865,-0.000270730722989887,0.013702706746743676,0.013022240988868727
2019-08-07,0.01035549870033603,0.004380200223621067,0.004124606847956125,0.011570931609834245,-0.021733043725604917,-0.010013591394990362,0.008669703665935335,0.0010880177013519177
2019-08-08,0.022055831118918068,0.026685741924231676,0.025750159650191673,0.020906599400388748,0.016939815231624467,0.007928031012153447,0.007894113083449339,0.019023161116915377
2019-08-09,-0.008240184499931802,-0.008496070878076356,-0.014334404515969457,-0.013806206102419005,-0.001092576165660053,-0.014103811817519851,-0.011426393300606463,-0.007133873870820651
2019-08-12,-0.0025377668031197897,-0.013942301974424032,-0.012112068711728208,-0.025530805242071963,-0.018771615541086528,-0.026410013759174955,-0.019201792447715582,-0.0123560077342173
2019-08-13,0.04234859336943786,0.02069341482514475,0.01892723012658859,0.026156104216395137,0.015416036856747528,-0.005368441992195994,0.020813567786276188,0.014278475067514451
2019-08-14,-0.029765234180955336,-0.030114140054715466,-0.027140554029038144,-0.06544687260065951,-0.0415217788383504,-0.027272991361623866,-0.011265557623746147,-0.02889126960352073
2019-08-15,-0.004981607750430661,-0.002239394316457255,0.004354749874594832,-0.018122136062087235,0.0038166893201325713,0.007009535668302425,0.06111137602308481,0.00186340491412329
2019-08-16,0.023594892632970987,0.018327438868286805,0.008457867266474128,0.01994065540164347,0.02395464594197838,0.004930434300722819,0.0026619053217751265,0.015157610645095465
2019-08-19,0.01864403600842568,0.01674877151415921,0.01800352315452547,0.03132666502806747,0.009004797046815227,0.015295896491313687,0.007257290460686683,0.011877560742394655
2019-08-20,4.753855905348381e-05,-0.0083091249507522,-0.014086380713172364,-0.004276335746339899,-0.012696859993627907,-0.016202393036433116,-0.015464353535636133,-0.007646483175456464
2019-08-21,0.01083857804592614,0.011147011308562105,0.006801617928031911,-0.022270402776456644,0.0027955836387132393,0.007512111268499488,-0.00026758795080095155,0.008449218509575918
2019-08-22,-0.0008464787603251755,-0.007277334050046602,-5.0354251845408093e-05,0.00597746887764683,0.010315272458181868,0.0060224918103104486,-0.000982127121512688,-0.0008717210618954807
2019-08-23,-0.04622036327222023,-0.0318619495580863,-0.03184162971091775,-0.048390759958635954,-0.024834445414776862,-0.021094763968460772,-0.009650369827422844,-0.02522281477905053
2019-08-26,0.018999097571259727,0.015443335472090203,0.015256736329142484,0.01702931215472603,0.008017295878532726,0.014560139839930653,0.010466432701975448,0.010116223105271382
2019-08-27,-0.01128377164062333,0.0021408728203178296,-0.0003074537333365157,-0.004279025860254859,-0.010573659945882996,-0.014351184585497223,0.0038394588425860743,-0.004632983872798868
