Price,Close,High,Low,Open,Volume
Ticker,VTI,VTI,VTI,VTI,VTI
Date,,,,,
2020-08-19,158.34347534179688,159.45270875568542,158.05692490454805,159.14766709854916,2291000
2020-08-20,158.79637145996094,159.04595351026154,157.3173985835341,157.38209668269934,2184400
2020-08-21,159.19384765625,159.26779841234608,158.4451156446908,158.56527328176549,2284500
2020-08-24,160.71908569335938,160.71908569335938,159.79472214469166,160.38631425165227,2467500
2020-08-25,161.25515747070312,161.27364868401472,160.3030645027713,161.0425578839407,5162700
2020-08-26,162.7156524658203,162.8543013035275,161.28288668930628,161.5139774885936,2441100
2020-08-27,163.1039581298828,163.88042018652288,162.2535452909909,163.16867035360423,3435300
2020-08-28,164.24085998535156,164.2686038599017,163.1870864156943,163.77867834770075,4163100
2020-08-31,163.87109375,164.66604660206667,163.5660522260447,164.22235625115982,3189600
2020-09-01,165.3223876953125,165.45179799770395,163.76944996195016,164.25012284426055,2877700
2020-09-02,167.5316619873047,167.92913156042673,165.47032102798988,166.38544605899523,4021900
2020-09-03,161.7081756591797,166.83839662566925,160.3863283340948,166.38545336937153,5341400
2020-09-04,160.33082580566406,162.81736556028056,156.40228143170592,162.07787203366115,4379900
2020-09-08,155.82920837402344,158.10313479998143,155.62584726540365,157.41911480250437,3976000
2020-09-09,158.8795928955078,160.04428575453557,157.44682673973549,157.90900846065128,4290400
2020-09-10,156.2728729248047,160.36781008919831,155.84767366274386,159.97032649588124,3507600
2020-09-11,156.32833862304688,157.65942421775839,154.8308743813297,157.36363525485947,3407700
2020-09-14,158.7686004638672,159.3324625172266,157.69634999088436,158.06608958782166,3080800
2020-09-15,159.6745147705078,160.50643606347805,159.0921614026302,160.09971397192317,2129700
2020-09-16,159.14764404296875,161.19049335220774,159.0552161662577,160.34008072126946,2826900
2020-09-17,157.83505249023438,158.565293379158,156.42077759922228,156.7350577739658,2780400
2020-09-18,156.30062866210938,158.26028897148203,154.8586237865973,158.26028897148203,3178000
2020-09-21,154.41488647460938,154.4241250295944,151.8451577223646,153.8787540875323,4175300
2020-09-22,155.9493865966797,156.15273360903896,153.7863650887129,155.07122990739006,2090900
2020-09-23,152.18716430664062,156.33756036020645,151.9191051712657,156.21738862469505,2071400
2020-09-24,152.5106964111328,154.0821111019697,150.53255963697407,151.52162097172157,3792200
2020-09-25,154.96473693847656,155.41024729220553,151.7811585011056,152.0131972090401,2986000
2020-09-28,157.77708435058594,158.06481015428145,156.7561081156771,157.15522215751324,3291300
2020-09-29,156.89527893066406,157.99978539296953,156.57043325279184,157.6378055926148,2120600
2020-09-30,158.07403564453125,159.61477595229886,157.0901938603599,157.33150900057547,4786400
2020-10-01,159.3920440673828,159.87468860225385,158.35251506537182,159.38276761647933,3234100
2020-10-02,158.14833068847656,159.00223159332037,156.1435124792669,156.5333358817485,2325600
2020-10-05,160.99777221679688,161.06273570215876,159.02079753865456,159.28067980514484,2574200
2020-10-06,159.01153564453125,162.40857248537003,158.72379567223345,161.24837863142332,2803300
2020-10-07,161.78668212890625,162.1765054965019,160.51511441823573,160.56152499682287,1952400
2020-10-08,163.20677185058594,163.2531824331043,162.31575098132717,162.91904606650192,2335200
2020-10-09,164.58041381835938,164.86813953665776,163.76363307285305,164.19057634435453,2489200
2020-10-12,167.02149963378906,167.66192888896595,165.59214707786847,165.81489522747978,2895800
2020-10-13,166.1397247314453,166.9008185366044,165.61066964797823,166.76158680607742,2448900
2020-10-14,165.0352325439453,166.99364009233125,164.73823031878638,166.32536738257258,2155600
2020-10-15,165.0908966064453,165.2765389041767,162.57560492490066,162.99327176975845,2865300
2020-10-16,164.79393005371094,166.42747782430652,164.79393005371094,165.6571074422153,1910200
2020-10-19,162.4364013671875,166.3717836636527,162.07442148387622,165.49931569810212,2713800
2020-10-20,163.00257873535156,164.617573555333,162.64988946117657,163.26246100580536,2622900
2020-10-21,162.44569396972656,164.02355465571827,162.44569396972656,163.0397126101889,3237200
2020-10-22,163.59658813476562,163.87503745524197,161.61033708706466,162.73341082006172,3762200
2020-10-23,164.1349334716797,164.23703109232994,162.85408915013883,164.1070899535498,2412700
2020-10-26,161.15557861328125,162.88194770936332,159.27142484571877,162.4642665738009,3873600
2020-10-27,160.50582885742188,161.5175285173952,160.40374540884503,161.34117681072496,2525200
2020-10-28,155.18753051757812,157.99983934899464,155.01117878185843,157.69354646524832,4617500
2020-10-29,156.65402221679688,158.22260665759123,154.53782964653092,155.46598477954313,3101000
2020-10-30,154.99261474609375,156.62616251290564,153.16414818997836,155.82794861448713,3990400
2020-11-02,156.6075897216797,157.60999882462065,155.15039373119242,156.6632767558673,3741600
2020-11-03,159.61483764648438,160.53371631682705,158.10194026388103,158.43607667468535,4096000
2020-11-04,163.0954132080078,165.07238807759626,161.2112595122351,161.64749353662805,3632100
2020-11-05,166.46458435058594,167.14213345137804,165.592116492364,165.83343166404512,3678100
2020-11-06,166.3810577392578,166.88226936285247,165.28584165347593,166.30680364085413,3222100
2020-11-09,168.35804748535156,174.04764259323312,168.10744165108736,174.04764259323312,5549800
2020-11-10,168.07957458496094,168.6364732136357,166.22326470607237,168.00532049030295,5609200
2020-11-11,169.44395446777344,169.75952373139734,168.54364309139015,169.3232898000562,2878800
2020-11-12,167.77330017089844,169.295473872166,166.7894580931004,168.87780693607542,3325700
2020-11-13,170.14938354492188,170.44638578415828,168.5343887260365,168.81283806205417,4769900
2020-11-16,172.22840881347656,172.27481938770254,170.86402007384197,172.2098417512824,6214800
2020-11-17,171.8385772705078,172.3490652375602,170.41850157467368,171.48587391826834,5733100
2020-11-18,170.01942443847656,172.4047895631478,170.01014798707502,172.12634023336796,3281900
2020-11-19,170.9661865234375,171.1054183021867,169.11916672307578,169.85240310606656,3038500
2020-11-20,170.0657958984375,170.9382636552012,170.0008324285285,170.9382636552012,2785700
2020-11-23,171.45811462402344,171.89434872263513,170.19582292299225,171.04972404978906,4390900
2020-11-24,174.1125946044922,174.32608045341237,172.26557520202607,172.90599026122214,5378100
2020-11-25,174.04763793945312,174.1961319830814,173.16589347953405,173.9826602883166,3459400
2020-11-27,174.66017150878906,174.83652319491267,174.1960940874191,174.61377509666724,1742500
2020-11-30,173.2865753173828,174.61384463558784,172.20991187202517,174.54886697270996,3721800
2020-12-01,175.4862823486328,176.16383157058075,175.09644476406436,175.57908935625022,3867300
2020-12-02,175.63478088378906,175.6904679222877,174.30752592449662,174.90154460601954,3831400
2020-12-03,175.98745727539062,176.62788644466445,175.43984926435255,175.71829857653947,4408600
2020-12-04,177.75096130371094,177.75096130371094,176.34017588205708,176.34945233367213,4401400
2020-12-07,177.55604553222656,177.74167369052194,176.92489279899752,177.55604553222656,4319700
2020-12-08,178.32640075683594,178.56771592595217,176.9063249303622,176.9434448938726,3449000
2020-12-09,176.5722198486328,178.7997862788737,175.89465647264524,178.7069651098962,4470500
2020-12-10,176.83209228515625,177.19407216398747,175.1521340228237,175.7275855833961,3223500
2020-12-11,176.51646423339844,176.69281590257702,175.0499921857944,175.94101281819894,3463000
2020-12-14,176.0153045654297,178.38210252599976,175.95961753430203,177.9180250499084,3530500
2020-12-15,178.42852783203125,178.45637134989303,176.7021589119913,177.4539622193032,3226100
2020-12-16,178.6791229248047,179.12464754419443,178.1036713279122,178.64200295444994,2983900
2020-12-17,180.08067321777344,180.08067321777344,179.32886978284785,179.52377444096416,4132800
2020-12-18,179.5701446533203,180.49829963094123,178.40067448002551,180.41476908196037,4542100
2020-12-21,179.0503692626953,179.45875969406075,176.1823739549519,177.8344885818247,5011900
2020-12-22,179.08750915527344,179.57943018528553,178.40068350111707,179.4216455306139,4336000
2020-12-23,179.39378356933594,180.2662514687218,179.28240950984676,179.73719636110772,3451400
2020-12-24,179.69384765625,179.86158738881153,179.15332926235408,179.7497609004372,1744000
2020-12-28,180.83084106445312,181.3527313565481,180.60718801646888,181.3434029995111,3780500
2020-12-29,180.07595825195312,181.67887123058495,179.69387960871703,181.59500134939077,4606200
2020-12-30,180.56056213378906,181.1476797378544,180.43009313511394,180.70034526806444,4314000
2020-12-31,181.3899688720703,181.6043077437814,180.09459306642316,180.56055579104523,3746400
2021-01-04,178.80856323242188,182.12621614722124,176.84219961560902,182.08894537943922,8825800
2021-01-05,180.2530059814453,180.746925297127,178.38915521432867,178.4543968168031,3894000
2021-01-06,181.87460327148438,183.48683057576486,179.358406998779,179.39567776590567,6175700
2021-01-07,184.79148864746094,185.09902574807998,183.03015014031828,183.04879263067346,4830900
2021-01-08,185.6861572265625,185.88186783981106,183.5706823445492,185.58364485201415,7538700
2021-01-11,184.57717895507812,185.50910453939747,183.79436487706332,183.980747149916,3858600
2021-01-12,185.22947692871094,185.44382999704908,183.90614464181846,184.86602661202957,3874100
2021-01-13,185.43453979492188,185.9937008064233,184.56785586915538,185.2015584101388,3465800
2021-01-14,185.25746154785156,186.41305427247283,185.00585190446944,185.96573401973905,4289000
2021-01-15,183.64523315429688,184.754226752763,182.63875192762308,184.48397461988552,3444800
2021-01-19,185.32269287109375,185.4904326240379,184.36281080910356,185.1363106278046,4153700
2021-01-20,187.661865234375,188.02531567225728,186.35717500096607,186.45968739216656,5224900
2021-01-21,187.52198791503906,188.24888842581197,187.1119385561313,188.1091053352979,2960600
2021-01-22,187.21453857421875,187.60594563101606,186.34785456703685,186.6274208789945,3045900
