Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2019-01-02,94.39717102050781,94.98528372677805,92.36210519729813,92.93155071128095,35329300
2019-01-03,90.9244613647461,93.52897190352745,90.73775388828604,93.44495175857993,42579100
2019-01-04,95.15328216552734,95.69472313208904,92.35273428323633,93.09021274689901,44060600
2019-01-07,95.27465057373047,96.404204196358,94.2664586018881,94.8825755223383,35656100
2019-01-08,95.96546936035156,97.05768161813776,94.94793298661722,96.1895112568341,31514400
2019-01-09,97.33771514892578,97.9071605077314,96.37619475944942,96.9549772729364,32280800
2019-01-10,96.71227264404297,96.85230149231991,95.57338179056309,96.35753906761607,30067600
2019-01-11,95.96546936035156,96.56291916574727,94.88258713671968,96.32954011294697,28314200
2019-01-14,95.26529693603516,96.03077966096235,94.52781854753103,95.12526813175903,28437100
2019-01-15,98.02853393554688,98.06587543659873,95.10662379716635,95.6947435360292,31587600
2019-01-16,98.37393951416016,99.19543836944841,97.98186439986189,98.26192212273993,29853900
2019-01-17,99.06472778320312,99.5408158503254,97.7951453598856,98.01918722218798,28393000
2019-01-18,100.54901885986328,100.72638919898468,98.86869414340933,100.3156398335089,37427600
2019-01-22,98.65397644042969,99.97956752199711,97.88849356438179,99.65283832895757,32371300
2019-01-23,99.6155014038086,99.92356342373857,98.33658179274825,99.06473032771797,25874300
2019-01-24,99.13941955566406,99.88623537932818,98.33659503798236,99.7555436785115,23164800
2019-01-25,100.044921875,100.7077174721914,99.13941008996743,100.11026771916922,31225600
2019-01-28,98.0938720703125,99.40079601573274,97.70179702333519,99.19542133717438,29476700
2019-01-29,96.09616088867188,97.99119765448269,95.37734941891803,97.90717749209949,31490500
2019-01-30,99.30744934082031,99.30744934082031,97.3937454320837,97.66446598078723,49471900
2019-01-31,97.48709106445312,98.22456967182605,96.32019588610918,96.89897845854644,55636400
2019-02-01,95.94680786132812,97.17904913979194,95.5453955520168,96.88032419719964,35535700
2019-02-04,98.70999145507812,98.76600726473622,95.93744746945329,96.03080477816253,31315100
2019-02-05,100.09159088134766,100.13826241001911,98.91535867752958,99.00870885703466,27325400
2019-02-06,98.9807357788086,99.88624776255752,98.51397761169383,99.88624776255752,20609800
2019-02-07,98.27123260498047,98.56995745960565,97.35639085363685,98.19655673294592,29760700
2019-02-08,98.64464569091797,98.74733303284984,97.32839167858819,97.44974620897916,21461100
2019-02-11,98.25257110595703,99.49414924825398,97.9911877332972,99.13940856636185,18914100
2019-02-12,99.78351593017578,100.01689490973409,98.46726218899079,99.08337899150087,25056600
2019-02-13,99.70885467529297,100.61436645284813,99.61550448755965,100.3529830783297,18394900
2019-02-14,99.7928695678711,100.15694026634826,98.63531163225558,99.24209138160923,21784700
2019-02-15,101.0251235961914,101.0998066009877,100.22229910003954,100.73573585530993,26606900
2019-02-19,100.97843933105469,101.43586736841188,100.6143686055911,100.62370576121305,18038500
2019-02-20,100.45343780517578,101.19406595920144,99.64718473383542,101.11906401010476,21607700
2019-02-21,102.57221221923828,102.63783714668975,100.19095361194368,100.21907755905423,29063200
2019-02-22,104.03469848632812,104.25032014897984,102.95656871533099,103.17219753056223,27763200
2019-02-25,104.615966796875,105.16909734152195,104.30659621190333,104.77534775877183,23750600
2019-02-26,105.33780670166016,106.16280652432832,104.22217617063107,104.30655513518043,21536700
2019-02-27,105.1596908569336,105.33781868368321,103.95031134640085,104.70969350341102,21487100
2019-02-28,105.0284652709961,105.82534143088519,104.74721864828379,105.03784230419402,29083900
2019-03-01,105.49720764160156,105.9565820923151,104.69095451846677,105.83470928163845,23501200
2019-03-04,105.24407196044922,106.17219777937459,103.87531865754117,105.9565689767055,26608000
2019-03-05,104.71905517578125,105.36593436742999,104.27843488782086,105.2346845535561,19538300
2019-03-06,104.76593780517578,105.6190687856414,104.46593719555047,104.8784407160023,17687000
2019-03-07,103.49095153808594,104.5784584086641,103.00345314434466,104.43783153366452,25339000
2019-03-08,103.60344696044922,103.79094467847403,102.00031786782479,102.33781948233303,22818400
2019-03-11,105.77843475341797,105.89093050337952,104.04405613325491,104.05342601069957,26491600
2019-03-12,106.51909637451172,106.86596791643288,105.60971729500295,105.76909109278189,26132700
2019-03-13,107.34407806396484,107.81282949655858,106.66907485661719,106.99719942891696,35513800
2019-03-14,107.42845916748047,108.00033653684577,107.1847135513358,107.38158831172028,30763400
2019-03-15,108.66595458984375,109.92220492720251,107.42844400904903,108.13157111945758,54681100
2019-03-18,110.22223663330078,110.25973761474374,108.79723510137288,108.90973089312088,31207600
2019-03-19,110.2972183227539,111.03784647681243,109.67846297154821,110.70971473764482,37588700
2019-03-20,110.17533111572266,111.328462761354,109.41595610065998,110.05345832089132,28113300
2019-03-21,112.70661926269531,113.26911966940233,109.77223010086277,109.819108114997,29854400
2019-03-22,109.7347183227539,112.11596941654689,109.72534129094475,112.03159758800332,33624500
2019-03-25,110.30658721923828,110.6347117816266,109.0503296984928,109.27532837661923,27067100
2019-03-26,110.54096984863281,111.29096787353255,109.54721191558593,111.20659604617036,26097700
2019-03-27,109.4721908569336,110.82219707969591,108.30031244205747,110.51281946154985,22733400
2019-03-28,109.62222290039062,110.23160126325322,108.87221766108588,110.1003514192619,18334800
2019-03-29,110.56909942626953,110.92534796980975,109.65034339466183,110.69097223397492,25399800
2019-04-01,111.5815658569336,111.66594481749709,110.71906510771676,111.51594095541878,22789100
2019-04-02,111.740966796875,112.01284348123814,111.11283445244611,111.61908684892447,18142300
2019-04-03,112.47222900390625,112.90347949856297,111.70347687819995,112.36910310816445,22860700
2019-04-04,111.90033721923828,112.71596724794448,110.981581308078,112.59408730363754,20112800
2019-04-05,112.397216796875,112.71597148715192,111.90971845904927,111.9284653690283,15826200
2019-04-08,112.43472290039062,112.51909472801536,111.2253433030464,112.32221997764483,15116200
2019-04-09,111.82533264160156,112.06908537189204,111.16908354379494,111.21595439216472,17612000
2019-04-10,112.6784896850586,112.82848644814793,112.06911129466606,112.27536310242172,16477200
2019-04-11,112.80974578857422,113.29724423636443,112.42536609779782,113.00662057436915,14209100
2019-04-12,113.39098358154297,113.41911467936121,112.84723728425301,113.1003599439759,19745100
2019-04-15,113.48472595214844,113.9816013318026,113.03472142472658,113.38160006362634,15792600
2019-04-16,113.22223663330078,114.04724386895327,112.59411132621476,114.0378668360262,14071800
2019-04-17,114.15972137451172,114.23472332075816,113.00659684943443,113.6628459976427,19300900
2019-04-18,115.65972900390625,115.80034870912955,113.71909839345446,114.5534753564819,27991000
2019-04-22,116.02535247802734,116.25035115495999,114.90972181924721,114.95659982187354,15648700
2019-04-23,117.60037994384766,117.7316297931312,116.09099952450646,116.34412219024465,24025500
2019-04-24,117.19723510742188,117.98473408045493,116.7378535539067,117.92848619740379,31257000
2019-04-25,121.07848358154297,123.15974098808493,120.77849011757574,121.93161458168971,38033900
2019-04-26,121.77224731445312,122.36287870070032,120.95662439451826,121.59411948017802,23654900
2019-04-29,121.65977478027344,122.04414015877607,121.2660252159694,121.78164044924006,16324200
2019-04-30,122.43787384033203,122.53161553910437,121.30348913547223,121.6972386026946,24166500
