Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2019-01-02,81.25021362304688,81.63474388710907,78.49306097063082,78.50123795014386,15670900
2019-01-03,80.09550476074219,81.56363265493655,79.74909383366125,81.35743477557982,16286400
2019-01-04,83.04826354980469,83.24621176073379,81.06051288505202,81.74509138481282,16935200
2019-01-07,83.1059799194336,83.69158103501539,82.23994646682658,82.83379725802467,15430700
2019-01-08,82.94927215576172,83.9802614220373,82.10798768325085,83.8235490399125,13578800
2019-01-09,82.8090591430664,83.70807876296995,82.42140617204043,83.14722035029263,14230300
2019-01-10,82.80081939697266,83.08125178327204,81.87705063805568,82.49564427213566,14376100
2019-01-11,82.40492248535156,82.61936374645781,81.61311710108608,82.38842313132197,15439900
2019-01-14,83.25446319580078,83.60087414540482,81.37393942062424,81.54714489542626,21258500
2019-01-15,83.86476135253906,84.5163470926073,81.32440319211884,81.56359337209251,26504900
2019-01-16,84.54114532470703,85.32469488626187,83.96379367857831,84.33494740928091,18533000
2019-01-17,84.88754272460938,85.3659233220632,84.06275119492761,84.21946359921834,14247600
2019-01-18,86.26493072509766,86.52062034172059,84.81330237128968,85.58860201924239,16428700
2019-01-22,84.90404510498047,85.44015458425199,84.2359596631196,85.01951541983836,17083700
2019-01-23,84.68959045410156,85.53087500522264,84.10398925125715,85.31643374851433,12146700
2019-01-24,84.73909759521484,85.0277734320204,84.0792680100395,84.2359741542132,11296800
2019-01-25,85.27519226074219,86.03399892675903,84.73907652985604,85.37416950561123,14369400
2019-01-28,85.6793441772461,85.97626963945113,84.61536231978803,84.86280230251229,12283100
2019-01-29,85.91854095458984,86.69384708571211,85.55563692329358,85.67935063131466,9743300
2019-01-30,86.11647033691406,86.80104239457233,85.5968477442513,85.89377314215608,12526300
2019-01-31,85.36591339111328,85.61335333829615,84.73082675591081,85.29168518255396,17520600
2019-02-01,85.6793441772461,86.47939298970634,85.38241871504104,85.77832142886783,13000800
2019-02-04,85.98451232910156,85.98451232910156,84.96177264943393,85.60510900104195,9871500
2019-02-05,85.60508728027344,86.23193041189798,85.19269164232588,86.20718138778837,12763000
2019-02-06,85.56388854980469,86.28970926762591,85.3411975612576,85.53914580581737,8745000
2019-02-07,84.44214630126953,85.3659149897039,83.66684661805257,85.15971712740992,13177500
2019-02-08,83.60086059570312,84.40915268044104,82.52862921005242,84.19471143743833,12892600
2019-02-11,83.2049560546875,84.13697438513815,83.11422849521604,83.93077653045921,10978500
2019-02-12,84.62361907958984,84.88755214667678,84.03801778363635,84.0875032672587,12852300
2019-02-13,85.0277328491211,85.65457600461372,84.87102677974165,84.87102677974165,10754100
2019-02-14,84.47514343261719,85.03600190108926,83.59261678441287,84.51638552444327,11518500
2019-02-15,87.05674743652344,87.180461130372,85.49789196743241,85.69584017025002,14716900
2019-02-19,86.75157165527344,86.90828405651422,85.62160501624325,86.52888071536377,12764900
