Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2019-01-02,52.30173110961914,52.60472690168377,50.843779752140335,50.93899348883383,31868000
2019-01-03,50.85319519042969,52.8759780134997,50.699466979891106,52.1028687333839,41960000
2019-01-04,53.46164321899414,53.557352585145914,51.41803240711344,51.70069606108683,46022000
2019-01-07,53.35503005981445,53.69124815455883,52.696471483490726,53.605458929227105,47446000
2019-01-08,53.82365417480469,54.21938178625841,52.97962822517848,53.8548939366267,35414000
2019-01-09,53.6391716003418,54.13457733639377,53.2781531970929,53.95357439752464,26998000
2019-01-10,53.499332427978516,53.54793055338616,52.79763149181819,53.306426813330056,26598000
2019-01-11,52.78721237182617,53.228564287913436,52.38850724708884,53.05648645219858,30864000
2019-01-14,52.144527435302734,52.48868312031389,51.997741804598526,52.23527672360006,28490000
2019-01-15,53.880184173583984,53.96746406204631,52.28982800056554,52.4668659224875,37518000
2019-01-16,54.02894592285156,54.6661809704005,53.9545637474721,54.053246874655336,38280000
2019-01-17,54.50551223754883,54.58386323084634,53.71900961368092,53.95357453146832,24896000
2019-01-18,54.91115951538086,55.44177382173564,54.51344565423578,54.97512970149426,44892000
2019-01-22,53.48940658569336,54.49807201599434,53.105577913242634,54.35078698504477,39632000
2019-01-23,53.77604293823242,54.19954087399449,52.94094594559311,53.89753635595871,25194000
2019-01-24,53.75571060180664,53.95407191142613,53.06243916780323,53.68182026674649,29114000
2019-01-25,54.6240348815918,54.71577542869572,54.14251429554499,54.263016457589686,23260000
2019-01-28,53.55040740966797,54.22036915695017,53.29005842382145,54.05672457402515,29334000
2019-01-29,53.064422607421875,53.7919113705398,52.86407877841263,53.6089221228322,19704000
2019-01-30,54.44947814941406,54.525351001051796,53.390727629345626,53.426431833040915,29452000
2019-01-31,55.833038330078125,55.92130947092157,54.80950019306475,55.15613401300113,40232000
2019-02-01,55.47251892089844,56.25505273717581,55.25581177728074,55.65451311988307,33116000
2019-02-04,56.60317611694336,56.64880046780075,55.41747645791283,55.491862423764644,78408000
2019-02-05,57.12138366699219,57.16601675323326,55.71947269167943,56.01849961412996,82296000
2019-02-06,55.68427658081055,57.22702596482602,55.45963177945363,56.99246479954502,48256000
2019-02-07,54.84223175048828,55.14373685655709,54.23128012441886,55.13530738050181,38298000
2019-02-08,54.66717529296875,54.80206204094916,54.263513873819036,54.29524926151284,21766000
2019-02-11,54.6542854309082,55.21515207697365,54.54915533036909,54.73511835990443,18498000
